ID,game_id,Fixture,Attacking Team,Defending Team,Attacking Team ID,Defending Team ID,Goals Scored,Goals Conceded,Goals Difference,Game State,Side,Early/Lateral/Deep,OPTA Event ID,period_id,min,sec,X Coordinate,Y Coordinate,End X Coordinate,End Y Coordinate,Length Pass,% Distance Along X,Player ID,Player Name,Preferred Foot,Outcome,Keypass/Assist,Blocked Pass,Cutback,OPTA Pull Back Qualifier,Out Of Pitch,Ending Too Wide,Cross Type,Set Piece OPTA Event ID,OPTA Cross Qualifier,Time Between Set Piece and Cross,Number Events Between Set Piece and Cross,Linked 2nd Phase Cross IDs,First Contact Type,First Contact Explanation,First Contact Player ID,First Contact Player Name,First Contact Team ID,First Contact Team Name,First Contact Aerial,Defending Goalkeeper ID,Defending Goalkeeper Name,First Contact Event ID,First Contact Shot,First Contact X Coordinate,First Contact Y Coordinate,Cross After A Penalty Kick,Cross After A Throw-in,Penalty Kick OPTA ID,Throw-in OPTA ID,Time Between Penalty Kick And Cross,Time Between Throw-in And Cross,Time Lapsed From Cross And First Contact
47912,f1059897,Newcastle United v Everton,Newcastle United,Everton,t4,t11,1,2,NULL,losing,Left,Lateral,2174178905,2,72,39,91.3,86.6,90.6,43.1,29.58,-0.7,p92159,Jetro Willems,Left,Successful,Keypass,0,0,0,0,0,Open Play,,1,NULL,NULL,,13,Miss,p50232,Jonjo Shelvey,t4,,1,p111234,Jordan Pickford,2174178915,1,90.4,44.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47635,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,1,0,NULL,winning,Left,Lateral,2174110531,1,7,2,94.1,91.7,97.8,0,62.45,3.7,p116216,Leandro Trossard,Right,Unsuccessful,,0,0,0,1,0,Open Play,,1,NULL,NULL,,5,Out,p116216,Leandro Trossard,t36,,NULL,p225321,Aaron Ramsdale,2174110533,NULL,97.9,-1.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47636,f1059893,Brighton and Hove Albion v Bournemouth,Bournemouth,Brighton and Hove Albion,t91,t36,0,1,NULL,losing,Right,Lateral,2174110763,1,8,7,85,20,100,67.2,35.73,15,p153682,Harry Wilson,Left,Unsuccessful,,0,0,0,1,0,Open Play,,1,NULL,NULL,,5,Out,p153682,Harry Wilson,t91,,NULL,p131897,Mat Ryan,2174110767,NULL,100.8,67,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3389,f855275,Chelsea v Everton,Everton,Chelsea,t11,t8,0,3,NULL,losing,Right,Early,1223818744,2,47,5,76,1.7,88.2,35.1,25.69,12.2,p59949,Seamus Coleman,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p41270,David Luiz,t8,,1,p60772,Thibaut Courtois,1270748346,0,9.3,59,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3394,f855275,Chelsea v Everton,Chelsea,Everton,t8,t11,4,0,NULL,winning,Left,Lateral,1440146116,2,62,9,94,70.9,88,45.7,17.99,-6,p82263,Marcos Alonso,Left,Successful,Keypass,0,1,1,0,0,Open Play,,0,NULL,NULL,,15,Attempt Saved,p18507,Diego Costa,t8,,0,p10318,Maarten Stekelenburg,153572530,1,87.9,47.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3452,f855281,West Ham United v Stoke City,Stoke City,West Ham United,t110,t21,0,0,NULL,drawing,Left,Early,726667621,1,13,29,73.2,91.5,98.3,26.1,51.69,25.1,p39487,Erik Pieters,Left,Successful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,1,Pass,p12813,Jonathan Walters,t110,,0,p60706,Adrián,916148255,0,98.3,26.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47637,f1059893,Brighton and Hove Albion v Bournemouth,Bournemouth,Brighton and Hove Albion,t91,t36,0,1,NULL,losing,Left,Early,2174111013,1,9,33,72.9,86.2,84.5,65.1,18.8,11.6,p171129,Diego Rico,Left,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,49,Ball recovery,p61933,Shane Duffy,t36,,0,p131897,Mat Ryan,2174111017,0,13.9,35.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47638,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,1,0,NULL,winning,Right,Early,2174111869,1,14,59,76.1,16.1,95.1,56.4,33.87,19,p74471,Aaron Mooy,Right,Unsuccessful,,0,0,0,0,0,Crossed Freekick,2174111869,1,NULL,NULL,,12,Headed Clearance,p154131,Jack Stacey,t91,,1,p225321,Aaron Ramsdale,2174111891,0,5.4,44.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47639,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,1,0,NULL,winning,Right,Deep,2174112469,1,18,16,99.5,0.5,88.8,59.1,41.38,-10.7,p74471,Aaron Mooy,Right,Successful,,0,0,0,0,0,Crossed Corner,2174112469,1,NULL,NULL,,44,Aerial Duel Won,p83299,Lewis Dunk,t36,,1,p225321,Aaron Ramsdale,2174112475,0,89.4,57,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47640,f1059893,Brighton and Hove Albion v Bournemouth,Bournemouth,Brighton and Hove Albion,t91,t36,0,1,NULL,losing,Left,Early,2174113359,1,22,59,64.8,85.4,86.8,52.5,32.13,22,p171129,Diego Rico,Left,Unsuccessful,,0,0,0,0,0,Crossed Freekick,2174113359,1,NULL,NULL,,12,Headed Clearance,p227127,Yves Bissouma,t36,,1,p131897,Mat Ryan,2174113361,0,12.6,46.7,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47641,f1059893,Brighton and Hove Albion v Bournemouth,Bournemouth,Brighton and Hove Albion,t91,t36,0,1,NULL,losing,Left,Deep,2174113463,1,23,33,95.2,94.8,89.3,44.6,34.68,-5.9,p171129,Diego Rico,Left,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p78916,Dan Burn,t36,,1,p131897,Mat Ryan,2174113465,0,11.5,59.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47642,f1059893,Brighton and Hove Albion v Bournemouth,Bournemouth,Brighton and Hove Albion,t91,t36,0,1,NULL,losing,Right,Lateral,2174113471,1,23,40,93.8,10.1,94.2,11.4,0.98,0.4,p154131,Jack Stacey,Right,Unsuccessful,,1,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p116216,Leandro Trossard,t36,,0,p131897,Mat Ryan,2174113475,0,4.8,86.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47643,f1059893,Brighton and Hove Albion v Bournemouth,Bournemouth,Brighton and Hove Albion,t91,t36,0,1,NULL,losing,Right,Deep,2174113573,1,24,22,99.6,0.9,90.3,49.7,34.57,-9.3,p56872,Junior Stanislas,Right,Successful,Keypass,0,0,0,0,0,Crossed Corner,2174113573,1,NULL,NULL,,44,Aerial Duel Won,p223911,Chris Mepham,t91,,1,p131897,Mat Ryan,2174113577,1,90.8,52.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47644,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,1,0,NULL,winning,Right,Early,2174113873,1,26,13,75.8,14.1,89.8,68.8,39.97,14,p165210,Alireza Jahanbakhsh,Right,Unsuccessful,,0,0,0,0,0,Open Play,,0,NULL,NULL,,12,Headed Clearance,p154131,Jack Stacey,t91,,1,p225321,Aaron Ramsdale,2174113875,0,9.9,36.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47645,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,1,0,NULL,winning,Right,Lateral,2174113967,1,26,45,92.3,12.5,93.7,41.3,19.63,1.4,p165210,Alireza Jahanbakhsh,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p223911,Chris Mepham,t91,,0,p225321,Aaron Ramsdale,2174113973,0,7.9,57.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47646,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,1,0,NULL,winning,Right,Deep,2174114407,1,29,40,99.5,0.5,77.9,75.4,55.72,-21.6,p74471,Aaron Mooy,Right,Successful,Keypass,0,0,0,0,0,Crossed Corner,2174114407,1,NULL,NULL,,45,Challenge,p154131,Jack Stacey,t91,,0,p225321,Aaron Ramsdale,2174114409,0,21.4,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47647,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,1,0,NULL,winning,Right,Early,2174114771,1,31,36,82.7,18.8,90.5,42.2,17.88,7.8,p165210,Alireza Jahanbakhsh,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p223911,Chris Mepham,t91,,0,p225321,Aaron Ramsdale,2174114785,0,12.2,63.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47648,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,1,0,NULL,winning,Right,Deep,2174114853,1,32,10,99.5,0.5,91,56.1,38.83,-8.5,p74471,Aaron Mooy,Right,Unsuccessful,,0,0,0,0,0,Crossed Corner,2174114853,1,NULL,NULL,,44,Aerial Duel Won,p56917,Steve Cook,t91,,1,p225321,Aaron Ramsdale,2174114855,0,9.8,43.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47649,f1059893,Brighton and Hove Albion v Bournemouth,Bournemouth,Brighton and Hove Albion,t91,t36,0,1,NULL,losing,Left,Deep,2174115539,1,35,58,97.3,67.6,95.6,56.9,7.49,-1.7,p78007,Joshua King,Right,Unsuccessful,,0,1,1,0,0,Open Play,,0,NULL,NULL,,12,Clearance,p83299,Lewis Dunk,t36,,0,p131897,Mat Ryan,2174115541,0,3.6,42.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47650,f1059893,Brighton and Hove Albion v Bournemouth,Bournemouth,Brighton and Hove Albion,t91,t36,0,1,NULL,losing,Left,Deep,2174115635,1,36,24,99.5,99.5,91.4,60.5,27.84,-8.1,p171129,Diego Rico,Left,Unsuccessful,,0,0,0,0,0,Crossed Corner,2174115635,1,NULL,NULL,,12,Headed Clearance,p227127,Yves Bissouma,t36,,1,p131897,Mat Ryan,2174115643,0,8.2,43.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47651,f1059893,Brighton and Hove Albion v Bournemouth,Bournemouth,Brighton and Hove Albion,t91,t36,0,1,NULL,losing,Right,Lateral,2174116269,1,39,45,85.6,32.4,90.2,59.6,19.11,4.6,p154566,Dominic Solanke,Right,Unsuccessful,,0,0,0,0,0,Open Play,,0,NULL,NULL,,12,Headed Clearance,p86153,Martín Montoya,t36,,1,p131897,Mat Ryan,2174116277,0,9.8,43.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3894,f855288,Sunderland v Hull City,Hull City,Sunderland,t88,t56,0,2,NULL,losing,Left,Lateral,714797825,2,79,27,84.3,93.5,98.3,55.1,30.34,14,p74033,Sam Clucas,,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,61,Ball touch,p111234,Jordan Pickford,t56,,0,p111234,Jordan Pickford,966893617,0,1,43.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3899,f855288,Sunderland v Hull City,Hull City,Sunderland,t88,t56,0,3,NULL,losing,Left,Deep,818520292,2,90,8,99.4,95,94.6,57,26.67,-4.8,p74033,Sam Clucas,,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Headed Clearance,p45076,Lamine Koné,t56,,1,p111234,Jordan Pickford,1739244645,0,5.2,44.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3965,f855290,Watford v Leicester City,Leicester City,Watford,t13,t57,1,2,NULL,losing,Right,Deep,79076244,1,23,20,99.2,15,95.3,35.2,14.33,-3.9,p51938,Marc Albrighton,Right,Unsuccessful,,0,1,1,0,0,Open Play,,0,NULL,NULL,,1,Pass,p52153,Miguel Britos,t57,,0,p18656,Heurelho Gomes,350647887,0,7.3,67.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47652,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,1,0,NULL,winning,Left,Deep,2174120293,2,52,25,96.7,96.6,92.9,46.7,34.15,-3.8,p74471,Aaron Mooy,Right,Unsuccessful,,0,0,0,0,0,Crossed Freekick,2174120293,1,NULL,NULL,"2174120293, 2174120357",12,Headed Clearance,p223911,Chris Mepham,t91,,1,p225321,Aaron Ramsdale,2174120311,0,6.8,51.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47653,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,1,0,NULL,winning,Right,Early,2174120357,2,52,36,78.9,15.5,96.2,49.1,29.17,17.3,p165210,Alireza Jahanbakhsh,Right,Unsuccessful,,0,0,0,0,0,2nd Phase From Freekick Situation,2174120293,1,NULL,NULL,"2174120357, 2174120293",52,Keeper pick-up,p225321,Aaron Ramsdale,t91,,0,p225321,Aaron Ramsdale,2174120359,0,4.5,51.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47654,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,1,0,NULL,winning,Right,Early,2174120577,2,53,55,65.5,18.5,85.5,56,33.01,20,p74471,Aaron Mooy,Right,Unsuccessful,,0,0,0,0,0,Crossed Freekick,2174120577,1,NULL,NULL,,12,Headed Clearance,p56917,Steve Cook,t91,,1,p225321,Aaron Ramsdale,2174120583,0,15.4,47.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47655,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,1,0,NULL,winning,Right,Lateral,2174120771,2,54,58,92.6,25.2,90.4,49.7,16.81,-2.2,p116216,Leandro Trossard,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p168991,Philip Billing,t91,,0,p225321,Aaron Ramsdale,2174120777,0,7.7,51.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47656,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,1,0,NULL,winning,Right,Deep,2174122435,2,63,32,99.5,0.5,90,46.6,32.88,-9.5,p74471,Aaron Mooy,Right,Unsuccessful,,0,0,0,0,0,Crossed Corner,2174122435,1,NULL,NULL,"2174122435, 2174122487",12,Headed Clearance,p168991,Philip Billing,t91,,1,p225321,Aaron Ramsdale,2174122445,0,7.2,54.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47657,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,1,0,NULL,winning,Right,Early,2174122487,2,63,47,79.7,12.6,100,66.7,42.49,20.3,p116216,Leandro Trossard,Right,Unsuccessful,,0,0,0,1,0,2nd Phase From Corner Situation,2174122435,1,NULL,NULL,"2174122487, 2174122435",5,Out,p116216,Leandro Trossard,t36,,NULL,p225321,Aaron Ramsdale,2174122489,NULL,101.5,64.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47658,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,1,0,NULL,winning,Left,Early,2174123187,2,67,46,75,93.5,88.5,59.3,27.22,13.5,p74471,Aaron Mooy,Right,Unsuccessful,,0,0,0,0,0,Crossed Freekick,2174123187,1,NULL,NULL,,12,Headed Clearance,p154566,Dominic Solanke,t91,,1,p225321,Aaron Ramsdale,2174123203,0,13.6,44.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47659,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,1,0,NULL,winning,Right,Lateral,2174123961,2,71,36,88.9,18.8,89.2,37.4,12.65,0.3,p165210,Alireza Jahanbakhsh,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,1,Pass,p223911,Chris Mepham,t91,,0,p225321,Aaron Ramsdale,2174123991,0,10.6,61.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47660,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,1,0,NULL,winning,Right,Early,2174124361,2,73,50,80.9,12.5,83.4,15.8,3.45,2.5,p165210,Alireza Jahanbakhsh,Right,Unsuccessful,,1,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p154566,Dominic Solanke,t91,,0,p225321,Aaron Ramsdale,2174124363,0,17.9,83.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47661,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,1,0,NULL,winning,Right,Deep,2174124521,2,74,37,99.5,0.5,94.5,43.6,29.76,-5,p74471,Aaron Mooy,Right,Unsuccessful,,0,0,0,0,0,Crossed Corner,2174124521,1,NULL,NULL,,44,Aerial Duel Won,p168991,Philip Billing,t91,,1,p225321,Aaron Ramsdale,2174124527,0,4.4,55.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47662,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,1,0,NULL,winning,Left,Lateral,2174125649,2,78,4,89.4,93.2,89.3,62,21.21,-0.1,p116216,Leandro Trossard,Right,Successful,Assist,0,0,0,0,0,Open Play,,0,NULL,NULL,,45,Challenge,p223911,Chris Mepham,t91,,0,p225321,Aaron Ramsdale,2174125673,0,9.6,44.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47719,f1059894,Burnley v Manchester United,Burnley,Manchester United,t90,t1,0,1,NULL,losing,Right,Early,2174225891,2,53,25,79.3,5.9,100,69.3,48.25,20.7,p17997,Phil Bardsley,Right,Unsuccessful,,0,0,0,1,0,Open Play,,1,NULL,NULL,,5,Out,p17997,Phil Bardsley,t90,,NULL,p51940,David de Gea,2174225893,NULL,101,69,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47721,f1059894,Burnley v Manchester United,Burnley,Manchester United,t90,t1,0,1,NULL,losing,Left,Lateral,2174226041,2,57,2,84.8,90.3,86.7,84.2,4.6,1.9,p433154,Dwight McNeil,Left,Unsuccessful,,1,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p18892,Ashley Young,t1,,0,p51940,David de Gea,2174226043,0,13,17.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47727,f1059894,Burnley v Manchester United,Burnley,Manchester United,t90,t1,0,1,NULL,losing,Right,Early,2174226681,2,78,25,76.7,16.1,100,51.3,34.19,23.3,p44683,Jay Rodriguez,Right,Unsuccessful,,0,0,0,1,0,Open Play,,1,NULL,NULL,,5,Out,p44683,Jay Rodriguez,t90,,NULL,p51940,David de Gea,2174226683,NULL,100.8,47.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47663,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,2,0,NULL,winning,Right,Early,2174126831,2,81,37,78.9,18.3,89,41.5,19,10.1,p165210,Alireza Jahanbakhsh,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p223911,Chris Mepham,t91,,0,p225321,Aaron Ramsdale,2174126843,0,9.8,62.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47875,f1059897,Newcastle United v Everton,Everton,Newcastle United,t11,t4,1,0,NULL,winning,Right,Lateral,2174151333,1,19,21,84.3,18,91.7,81.4,43.79,7.4,p20467,Theo Walcott,Right,Successful,,0,0,0,0,1,Open Play,,1,NULL,NULL,,1,Pass,p12745,Leighton Baines,t11,,0,p67089,Martin Dubravka,2174151343,0,98.9,73.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47879,f1059897,Newcastle United v Everton,Everton,Newcastle United,t11,t4,1,0,NULL,winning,Right,Early,2174154405,1,26,13,78.9,18.2,100,65.7,39.14,21.1,p20467,Theo Walcott,Right,Unsuccessful,,0,0,0,1,0,Open Play,,1,NULL,NULL,,5,Out,p20467,Theo Walcott,t11,,NULL,p67089,Martin Dubravka,2174154413,NULL,100.8,67.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47886,f1059897,Newcastle United v Everton,Newcastle United,Everton,t4,t11,0,1,NULL,losing,Right,Early,2174158489,1,36,27,73.9,3.7,85.4,39.1,26.91,11.5,p119471,Fabian Schär,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p173807,Tom Davies,t11,,0,p111234,Jordan Pickford,2174158577,0,12.5,64.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47664,f1059893,Brighton and Hove Albion v Bournemouth,Bournemouth,Brighton and Hove Albion,t91,t36,0,2,NULL,losing,Right,Lateral,2174128139,2,85,29,85.1,15.3,85.2,20.4,3.47,0.1,p90105,Ryan Fraser,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,61,Ball touch,p78916,Dan Burn,t36,,0,p131897,Mat Ryan,2174128143,0,14.7,80.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47665,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,2,0,NULL,winning,Right,Deep,2174129583,2,89,34,99.5,0.5,92.1,57.2,39.31,-7.4,p116216,Leandro Trossard,Right,Unsuccessful,,0,0,0,0,0,Crossed Corner,2174129583,1,NULL,NULL,,4,Foul Won,p56917,Steve Cook,t91,,0,p225321,Aaron Ramsdale,2174129585,0,8.9,42.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47666,f1059893,Brighton and Hove Albion v Bournemouth,Brighton and Hove Albion,Bournemouth,t36,t91,2,0,NULL,winning,Left,Early,2174130089,2,91,3,78.4,84.5,89.3,48.5,27.01,10.9,p40845,Dale Stephens,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,44,Aerial Duel Won,p223911,Chris Mepham,t91,,1,p225321,Aaron Ramsdale,2174130069,0,10.3,50.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47702,f1059894,Burnley v Manchester United,Burnley,Manchester United,t90,t1,0,0,NULL,drawing,Right,Early,2174220229,1,1,55,75.3,22.4,76.8,23.9,1.87,1.5,p83314,Jeff Hendrick,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,61,Ball touch,p232937,Brandon Williams,t1,,0,p51940,David de Gea,2174220227,0,18.5,76.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47703,f1059894,Burnley v Manchester United,Burnley,Manchester United,t90,t1,0,0,NULL,drawing,Left,Deep,2174220439,1,7,13,96.7,75.4,92.7,43.1,22.35,-4,p103914,Charlie Taylor,Left,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,44,Aerial Duel Won,p232937,Brandon Williams,t1,,1,p51940,David de Gea,2174220437,0,6.8,55.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47704,f1059894,Burnley v Manchester United,Burnley,Manchester United,t90,t1,0,0,NULL,drawing,Left,Deep,2174221139,1,20,46,99.5,99.5,96.5,35.4,43.68,-3,p60551,Ashley Westwood,Right,Successful,,0,0,0,0,0,Crossed Corner,2174221139,1,NULL,NULL,,1,Pass,p17761,James Tarkowski,t90,,1,p51940,David de Gea,2174221141,0,97.3,34.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47705,f1059894,Burnley v Manchester United,Manchester United,Burnley,t1,t90,0,0,NULL,drawing,Left,Early,2174221425,1,22,58,78.5,86.6,86.6,52.7,24.56,8.1,p156689,Andreas Pereira,Right,Unsuccessful,,0,0,0,0,0,Crossed Freekick,2174221425,1,NULL,NULL,,44,Aerial Duel Won,p60689,Chris Wood,t90,,1,p98747,Nick Pope,2174221427,0,10.9,48.6,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47706,f1059894,Burnley v Manchester United,Manchester United,Burnley,t1,t90,0,0,NULL,drawing,Left,Deep,2174221569,1,24,16,96,68.6,95.3,64.9,2.62,-0.7,p156689,Andreas Pereira,Right,Unsuccessful,,0,1,1,0,0,Open Play,,0,NULL,NULL,,61,Ball touch,p17761,James Tarkowski,t90,,0,p98747,Nick Pope,2174221577,0,4.4,34.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47707,f1059894,Burnley v Manchester United,Manchester United,Burnley,t1,t90,0,0,NULL,drawing,Left,Deep,2174222051,1,28,35,99.5,99.5,94.5,57.3,29.16,-5,p101582,Fred,Left,Unsuccessful,,0,0,0,0,0,Crossed Corner,2174222051,1,NULL,NULL,,12,Headed Clearance,p17997,Phil Bardsley,t90,,1,p98747,Nick Pope,2174222055,0,4.5,41.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47709,f1059894,Burnley v Manchester United,Manchester United,Burnley,t1,t90,0,0,NULL,drawing,Left,Early,2174222447,1,31,53,80.6,79.7,91.5,42.2,27.93,10.9,p156689,Andreas Pereira,Right,Unsuccessful,,0,0,0,0,0,Delivery From Short & Other Corner Situation,2174222445,1,NULL,NULL,,12,Headed Clearance,p103914,Charlie Taylor,t90,,1,p98747,Nick Pope,2174222449,0,8.6,54.3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47710,f1059894,Burnley v Manchester United,Manchester United,Burnley,t1,t90,0,0,NULL,drawing,Left,Lateral,2174222649,1,33,17,93.1,80.2,90.3,36.6,29.78,-2.8,p232937,Brandon Williams,Not Available,Successful,Keypass,0,0,0,0,0,Open Play,,1,NULL,NULL,,15,Attempt Saved,p200617,Daniel James,t1,,0,p98747,Nick Pope,2174222651,1,91.9,37.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47711,f1059894,Burnley v Manchester United,Manchester United,Burnley,t1,t90,0,0,NULL,drawing,Left,Lateral,2174223145,1,37,28,89.7,83.8,94,14.6,47.25,4.3,p232937,Brandon Williams,Not Available,Unsuccessful,,0,0,0,0,1,Open Play,,1,NULL,NULL,,49,Ball recovery,p103914,Charlie Taylor,t90,,0,p98747,Nick Pope,2174223143,0,5.7,87.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47713,f1059894,Burnley v Manchester United,Burnley,Manchester United,t90,t1,0,1,NULL,losing,Right,Lateral,2174224109,1,47,29,92.6,26.2,96.3,51.3,17.5,3.7,p60551,Ashley Westwood,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p184667,Victor Lindelöf,t1,,0,p51940,David de Gea,2174224117,0,5,45.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47716,f1059894,Burnley v Manchester United,Manchester United,Burnley,t1,t90,1,0,NULL,winning,Right,Lateral,2174225653,2,49,12,89.5,19.7,89.4,47.9,19.17,-0.1,p200617,Daniel James,Right,Unsuccessful,,0,0,0,0,0,Open Play,,1,NULL,NULL,,4,Foul Won,p17761,James Tarkowski,t90,,0,p98747,Nick Pope,2174225659,0,9.1,51.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL
47718,f1059894,Burnley v Manchester United,Burnley,Manchester United,t90,t1,0,1,NULL,losing,Left,Early,2174225879,2,53,8,79.9,95.2,82.3,87.2,5.99,2.4,p103914,Charlie Taylor,Left,Unsuccessful,,1,0,0,0,0,Open Play,,1,NULL,NULL,,12,Clearance,p200617,Daniel James,t1,,0,p51940,David de Gea,2174225877,0,15.2,12.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL
